Time,o[t],d[t],v[t],M_fl[t],x_0,y_0,x_1,y_1,x_2,y_2,x_3,y_3,x_4,y_4
194240,0.769764,0.784644,0.000311,0.000188,0.422973,1.672883,-0.000896,1.325322,0.234459,1.488217,-0.197428,1.155549,0.074418,1.841245
194560,0.711500,0.786104,0.000307,0.000171,0.422081,1.669937,0.002120,1.323879,0.233099,1.485544,-0.194300,1.153756,0.072944,1.837315
194880,0.730223,0.787273,0.000000,0.000000,0.420636,1.667149,0.005047,1.322382,0.232586,1.482589,-0.191366,1.151982,0.070825,1.834548
195200,0.757383,0.788847,0.000000,0.000000,0.418443,1.664826,0.007998,1.320733,0.231945,1.479655,-0.188365,1.150149,0.069167,1.830382
195520,0.724175,0.789752,0.000000,0.000000,0.417491,1.661724,0.010922,1.319007,0.231647,1.476668,-0.185261,1.148332,0.066886,1.828425
195840,0.682468,0.791315,0.000000,0.000000,0.415217,1.659803,0.013776,1.317166,0.230515,1.473887,-0.182173,1.146583,0.065448,1.824492
196160,0.705018,0.792521,0.000000,0.000000,0.413345,1.657181,0.016496,1.315235,0.228712,1.471471,-0.179189,1.144798,0.063517,1.822226
196480,0.740241,0.793719,0.000000,0.000000,0.412029,1.654396,0.019047,1.313162,0.226788,1.469092,-0.176309,1.142916,0.061798,1.819362
196800,0.754015,0.795061,0.000000,0.000000,0.410521,1.651602,0.021489,1.310931,0.225269,1.466507,-0.173132,1.140918,0.059502,1.815651
197120,0.778986,0.796286,0.000000,0.000000,0.409006,1.648591,0.023873,1.308614,0.224735,1.463575,-0.169897,1.138998,0.058068,1.812482
197440,0.748444,0.797535,0.000000,0.000000,0.407427,1.646067,0.026290,1.306270,0.225539,1.460676,-0.166700,1.137053,0.055908,1.808213
197760,0.839937,0.798455,0.000000,0.000000,0.405643,1.643504,0.028811,1.303993,0.227499,1.458097,-0.163547,1.135053,0.054579,1.805513
198080,0.927373,0.799356,0.000724,0.000537,0.405636,1.640055,0.031446,1.301865,0.229979,1.456467,-0.160405,1.133022,0.054870,1.802113
198400,0.940140,0.799775,0.010460,0.007865,0.406955,1.636644,0.034236,1.299958,0.233389,1.456053,-0.157287,1.131012,0.057162,1.800265
198720,0.890313,0.799435,0.029661,0.021111,0.409451,1.634301,0.037276,1.298385,0.237335,1.456321,-0.154114,1.129058,0.060082,1.800779
199040,0.914960,0.798679,0.047352,0.034603,0.412562,1.634200,0.040373,1.297196,0.240400,1.457947,-0.150930,1.127252,0.063386,1.802537
199360,0.894381,0.797772,0.065956,0.047060,0.415657,1.635955,0.043644,1.296381,0.243869,1.459650,-0.147658,1.125608,0.066599,1.804372
199680,0.913241,0.797050,0.070439,0.051273,0.418153,1.638928,0.046899,1.295872,0.246429,1.461789,-0.144316,1.124163,0.070760,1.806343
200000,0.945705,0.796134,0.067851,0.051086,0.421401,1.640097,0.050302,1.295708,0.250392,1.463460,-0.140899,1.122943,0.073858,1.808983
200320,0.939614,0.795597,0.067995,0.050830,0.424934,1.640866,0.053584,1.295655,0.253331,1.465787,-0.137431,1.121944,0.077665,1.810675
200640,0.921473,0.795002,0.081084,0.059400,0.428054,1.641915,0.056949,1.295790,0.256305,1.467580,-0.133916,1.121142,0.081463,1.813142
200960,0.950026,0.794421,0.075936,0.057311,0.431151,1.643148,0.060249,1.296107,0.260094,1.469856,-0.130404,1.120532,0.083940,1.815046
201280,0.955448,0.793920,0.069081,0.052401,0.434135,1.645848,0.063566,1.296461,0.262487,1.471557,-0.126870,1.120134,0.088426,1.817260
201600,0.965420,0.793314,0.085300,0.065330,0.437551,1.647132,0.066891,1.296944,0.266137,1.473532,-0.123322,1.119889,0.091305,1.819558
201920,0.960837,0.792988,0.077955,0.059396,0.440882,1.648261,0.070100,1.297466,0.268601,1.475855,-0.119795,1.119784,0.094851,1.821433
202240,0.932927,0.792291,0.101916,0.075331,0.444077,1.650979,0.073419,1.298063,0.272258,1.477441,-0.116266,1.119812,0.098386,1.824112
202560,0.953961,0.791990,0.088400,0.066789,0.446685,1.653229,0.076688,1.298746,0.275573,1.479751,-0.112748,1.119956,0.101510,1.825838
202880,0.966266,0.791567,0.080732,0.061749,0.450160,1.654434,0.079958,1.299361,0.278307,1.480949,-0.109249,1.120214,0.105615,1.828358
203200,0.988453,0.791333,0.068079,0.053251,0.453825,1.655217,0.083218,1.299966,0.281422,1.482465,-0.105771,1.120525,0.108947,1.829670
203520,0.991894,0.791126,0.065927,0.051734,0.457444,1.655868,0.086386,1.300213,0.284294,1.483202,-0.102297,1.120852,0.113751,1.831236
203840,0.964025,0.791019,0.047534,0.036248,0.461073,1.656320,0.089562,1.300093,0.287023,1.481853,-0.098831,1.121061,0.118850,1.832094
204160,0.984390,0.791213,0.030346,0.023635,0.464820,1.656365,0.092702,1.299691,0.289543,1.480194,-0.095387,1.121096,0.124369,1.831425
204480,0.996514,0.791398,0.034214,0.026983,0.468428,1.656013,0.095835,1.299175,0.291988,1.478452,-0.091954,1.120965,0.129818,1.830891
204800,0.989081,0.791432,0.040210,0.031476,0.472158,1.655463,0.098981,1.298668,0.294922,1.477962,-0.088530,1.120718,0.134090,1.830544
205120,0.997409,0.791302,0.049979,0.039446,0.475745,1.655104,0.102082,1.298129,0.297887,1.477789,-0.085123,1.120420,0.139084,1.831154
205440,0.988237,0.791064,0.041263,0.032257,0.479369,1.654921,0.105119,1.297560,0.300862,1.477873,-0.081754,1.120055,0.142993,1.831749
205760,0.992010,0.790748,0.052139,0.040899,0.483006,1.654916,0.108157,1.297009,0.303824,1.477936,-0.078392,1.119638,0.147252,1.832675
206080,0.992535,0.790458,0.048106,0.037742,0.486604,1.655053,0.111172,1.296427,0.306803,1.477855,-0.075031,1.119183,0.151608,1.833392
206400,0.995234,0.790281,0.033635,0.026454,0.490188,1.655148,0.114175,1.295768,0.309767,1.477464,-0.071700,1.118681,0.156241,1.833547
206720,0.963901,0.790354,0.020321,0.015481,0.493800,1.654995,0.117158,1.295089,0.312697,1.476673,-0.068382,1.118127,0.159698,1.832191
207040,0.870317,0.790515,0.008900,0.006123,0.497235,1.654317,0.119988,1.293945,0.316335,1.475063,-0.065126,1.117458,0.160602,1.829402
207360,0.740671,0.790784,0.006221,0.003644,0.500217,1.652786,0.122897,1.292868,0.317765,1.472477,-0.061919,1.116571,0.159145,1.826771
207680,0.920766,0.791436,0.007215,0.005258,0.502578,1.650528,0.125851,1.291919,0.319098,1.469805,-0.058729,1.115654,0.158493,1.823487
208000,0.888045,0.792162,0.007812,0.005495,0.504932,1.648081,0.128855,1.291082,0.321376,1.467843,-0.055540,1.114774,0.159323,1.820185
208320,0.850760,0.792722,0.008037,0.005421,0.507410,1.646208,0.131778,1.290154,0.323922,1.466250,-0.052346,1.113900,0.158275,1.816602
208640,0.818901,0.793365,0.025292,0.016432,0.510355,1.646643,0.134863,1.289182,0.327957,1.463877,-0.049190,1.112979,0.158392,1.810690
208960,0.848870,0.793327,0.036363,0.024488,0.512550,1.649822,0.138005,1.288586,0.333429,1.461582,-0.045993,1.112154,0.159901,1.807523
209280,0.985495,0.793298,0.042024,0.032854,0.514925,1.651549,0.141115,1.288126,0.337199,1.461201,-0.042768,1.111459,0.163484,1.806513
209600,0.965963,0.792828,0.055802,0.042735,0.518572,1.650953,0.144411,1.287823,0.341975,1.461765,-0.039514,1.110909,0.167478,1.807797
209920,0.875942,0.792728,0.062187,0.043182,0.521648,1.648977,0.147645,1.287730,0.344955,1.463608,-0.036248,1.110503,0.170787,1.809347
210240,0.928227,0.792649,0.049165,0.036173,0.524587,1.647108,0.150929,1.287868,0.347951,1.465338,-0.032968,1.110279,0.174841,1.811366
210560,0.980573,0.792296,0.064405,0.050036,0.527594,1.646491,0.154257,1.288230,0.352107,1.467094,-0.029689,1.110237,0.177334,1.813368
210880,0.957393,0.792122,0.076131,0.057736,0.530267,1.648142,0.157475,1.288771,0.354242,1.469246,-0.026417,1.110373,0.180960,1.815011
211200,0.927432,0.791461,0.094767,0.069562,0.533013,1.651481,0.160715,1.289545,0.357537,1.471285,-0.023161,1.110727,0.182947,1.817453
211520,0.973834,0.791305,0.091190,0.070271,0.534765,1.654505,0.163874,1.290499,0.360295,1.473794,-0.019941,1.111278,0.186463,1.819445
211840,0.953049,0.790911,0.086514,0.065212,0.538087,1.655388,0.167088,1.291594,0.363297,1.475535,-0.016765,1.112029,0.189834,1.822295
212160,0.979716,0.790837,0.068454,0.053038,0.541463,1.655206,0.170227,1.292860,0.366667,1.477660,-0.013634,1.112920,0.192909,1.824044
212480,0.990965,0.790853,0.076943,0.060300,0.544439,1.656301,0.173358,1.294102,0.369202,1.479203,-0.010534,1.113940,0.197546,1.825903
212800,0.995080,0.790605,0.087597,0.068914,0.547653,1.657039,0.176519,1.295489,0.373243,1.480816,-0.007467,1.115044,0.200428,1.828051
213120,0.994650,0.790580,0.091027,0.071579,0.550749,1.658487,0.179637,1.296785,0.376287,1.482640,-0.004417,1.116194,0.204601,1.829619
213440,0.986813,0.790485,0.084043,0.065559,0.553956,1.659434,0.182793,1.298183,0.379592,1.483505,-0.001383,1.117407,0.208646,1.831575
213760,0.949108,0.790684,0.060185,0.045165,0.557441,1.660112,0.185956,1.299362,0.382550,1.482901,0.001629,1.118643,0.213920,1.832274
214080,0.966581,0.791031,0.048483,0.037070,0.561094,1.659842,0.189192,1.300233,0.385435,1.482159,0.004677,1.119797,0.218776,1.832269
214400,0.953107,0.791320,0.043966,0.033160,0.564666,1.659250,0.192458,1.300989,0.388389,1.481456,0.007779,1.120823,0.223479,1.832575
214720,0.988187,0.791632,0.061707,0.048272,0.568292,1.658566,0.195753,1.301556,0.391278,1.481032,0.010907,1.121739,0.228781,1.832802
215040,0.983383,0.791795,0.051087,0.039778,0.571814,1.658100,0.199046,1.302159,0.394258,1.480988,0.014057,1.122579,0.232801,1.833316
215360,0.991160,0.791908,0.057492,0.045126,0.575419,1.657862,0.202320,1.302754,0.397253,1.481203,0.017188,1.123392,0.237268,1.833973
215680,0.997275,0.791848,0.073803,0.058282,0.579066,1.657901,0.205618,1.303416,0.400669,1.481995,0.020334,1.124214,0.241344,1.835130
216000,0.992033,0.791782,0.079012,0.062062,0.582601,1.658217,0.208852,1.304127,0.404392,1.482759,0.023435,1.125063,0.245121,1.836084
216320,0.997085,0.791816,0.056633,0.044712,0.586191,1.658629,0.212162,1.304717,0.407403,1.483137,0.026519,1.125973,0.249754,1.836920
216640,0.993017,0.791819,0.069743,0.054838,0.589882,1.659038,0.215458,1.305449,0.411355,1.483079,0.029654,1.126836,0.254680,1.837588
216960,0.990084,0.791925,0.054356,0.042619,0.593448,1.659406,0.218695,1.306234,0.414971,1.483518,0.032716,1.127776,0.258822,1.837864
217280,0.995865,0.791927,0.070815,0.055848,0.597153,1.659710,0.222039,1.306831,0.419257,1.484003,0.035766,1.128781,0.262299,1.838111
217600,0.996557,0.791935,0.061323,0.048397,0.600701,1.660053,0.225329,1.307437,0.422239,1.484371,0.038743,1.129826,0.266104,1.838956
217920,0.996624,0.791892,0.076029,0.060004,0.604306,1.660645,0.228556,1.308198,0.425132,1.485131,0.041686,1.130962,0.270041,1.840092
218240,0.986684,0.791800,0.089275,0.069747,0.607760,1.661381,0.231724,1.309105,0.428363,1.486687,0.044545,1.132238,0.273074,1.841356
218560,0.998450,0.791649,0.073392,0.058011,0.611292,1.662413,0.234890,1.310244,0.431673,1.488036,0.047357,1.133587,0.277102,1.843052
218880,0.991337,0.791455,0.085471,0.067060,0.614725,1.663486,0.238055,1.311353,0.435233,1.489184,0.050117,1.135021,0.280574,1.844797
219200,0.995181,0.791457,0.084424,0.066496,0.618152,1.664605,0.241149,1.312492,0.438097,1.490097,0.052849,1.136492,0.284450,1.845923
219520,0.996667,0.791378,0.079321,0.062563,0.621644,1.665707,0.244266,1.313756,0.442029,1.491623,0.055500,1.138057,0.287726,1.847002
219840,0.978036,0.791305,0.077565,0.060029,0.625052,1.666845,0.247269,1.315095,0.445513,1.492941,0.058082,1.139741,0.291330,1.848393
220160,0.994314,0.791270,0.075431,0.059347,0.628491,1.668078,0.250303,1.316453,0.448267,1.494081,0.060654,1.141447,0.295354,1.849907
220480,0.985271,0.791257,0.081789,0.063763,0.631983,1.669281,0.253378,1.317720,0.452041,1.494925,0.063263,1.143127,0.299825,1.850989
220800,0.992047,0.791187,0.077702,0.060988,0.635419,1.670290,0.256485,1.318928,0.455910,1.495390,0.065901,1.144738,0.303066,1.852033
221120,0.990645,0.791229,0.087375,0.068487,0.638911,1.671335,0.259446,1.320410,0.459763,1.497005,0.068582,1.146316,0.307011,1.852860
221440,0.988193,0.791122,0.093625,0.073195,0.642395,1.672448,0.262487,1.321848,0.462947,1.498610,0.071299,1.147854,0.310109,1.854374
221760,0.997962,0.790975,0.078611,0.062052,0.645865,1.673782,0.265510,1.323323,0.466122,1.500171,0.074037,1.149365,0.313955,1.856190
222080,0.985024,0.790774,0.088773,0.069148,0.649258,1.675158,0.268517,1.324815,0.469812,1.501998,0.076778,1.150870,0.317316,1.858031
222400,0.990069,0.790493,0.081875,0.064079,0.652641,1.676660,0.271516,1.326400,0.474015,1.504020,0.079504,1.152393,0.319660,1.859835
222720,0.986570,0.790445,0.083488,0.065106,0.655957,1.678285,0.274471,1.327975,0.476190,1.506033,0.082227,1.153948,0.323420,1.861603
223040,0.974779,0.790096,0.097344,0.074971,0.659194,1.680022,0.277359,1.329747,0.480839,1.508409,0.084919,1.155523,0.325565,1.863663
223360,0.961589,0.789983,0.092402,0.070192,0.662426,1.681803,0.280311,1.331353,0.483298,1.510067,0.087617,1.157120,0.329465,1.865691
223680,0.971136,0.789811,0.101695,0.078002,0.665664,1.683604,0.283188,1.333126,0.487041,1.512604,0.090334,1.158707,0.331924,1.867311
224000,0.980509,0.789560,0.095735,0.074115,0.668938,1.685432,0.286174,1.334786,0.490310,1.514056,0.093056,1.160295,0.335309,1.869552
224320,0.989709,0.789557,0.098986,0.077351,0.672170,1.687194,0.289008,1.336523,0.493245,1.516653,0.095802,1.161856,0.338498,1.870831
224640,0.996527,0.789124,0.084930,0.066788,0.675426,1.689014,0.292002,1.338224,0.497227,1.518062,0.098604,1.163374,0.340212,1.873305
224960,0.983450,0.789200,0.083784,0.065028,0.678637,1.690904,0.294886,1.339924,0.498889,1.520576,0.101416,1.164850,0.344626,1.874888
225280,0.950529,0.788891,0.098088,0.073553,0.681828,1.692772,0.297743,1.341789,0.503474,1.522843,0.104225,1.166329,0.346877,1.876824
225600,0.993241,0.788599,0.091977,0.072043,0.685030,1.694565,0.300731,1.343350,0.506336,1.523697,0.106999,1.167850,0.349676,1.879220
225920,0.996083,0.788791,0.093598,0.073540,0.688304,1.696193,0.303637,1.344978,0.508759,1.526208,0.109747,1.169384,0.354059,1.880008
226240,0.961821,0.788456,0.078555,0.059572,0.691715,1.697509,0.306636,1.346718,0.513914,1.527553,0.112451,1.171000,0.356458,1.881897
226560,0.986262,0.788420,0.083276,0.064755,0.695157,1.698622,0.309669,1.348154,0.516758,1.528420,0.115151,1.172649,0.360861,1.883579
226880,0.893840,0.788828,0.050111,0.035332,0.698541,1.699545,0.312675,1.349610,0.519717,1.528517,0.117838,1.174310,0.364247,1.882905
227200,0.707364,0.789559,0.038921,0.021738,0.701879,1.699914,0.315773,1.350637,0.521759,1.526372,0.120542,1.175928,0.365882,1.880429
227520,0.487572,0.790494,0.026337,0.010151,0.704944,1.699321,0.318866,1.350960,0.521471,1.523411,0.123322,1.177435,0.365363,1.877485
227840,0.347614,0.791479,0.021561,0.005932,0.707155,1.697317,0.321844,1.350743,0.519697,1.521002,0.126164,1.178787,0.362890,1.875422
228160,0.372627,0.793458,0.031540,0.009325,0.707960,1.694471,0.324625,1.351866,0.516929,1.519801,0.129059,1.180040,0.360338,1.871291
228480,0.608758,0.796007,0.020103,0.009741,0.707195,1.691597,0.327548,1.352235,0.515616,1.517163,0.131918,1.181346,0.359495,1.865462
228800,0.644799,0.797835,0.014337,0.007376,0.705366,1.689228,0.329946,1.350385,0.517636,1.511859,0.134694,1.182552,0.359221,1.861228
229120,0.581877,0.798831,0.014303,0.006648,0.704766,1.686286,0.332409,1.348478,0.521267,1.508314,0.137449,1.183725,0.357161,1.859030
229440,0.476166,0.800689,0.037221,0.014191,0.702987,1.683869,0.335310,1.347804,0.525526,1.507864,0.140186,1.184949,0.355498,1.854480
229760,0.470008,0.802284,0.026712,0.010073,0.700798,1.679984,0.338301,1.347469,0.530376,1.507289,0.142809,1.186385,0.353545,1.852202
230080,0.367287,0.804049,0.039067,0.011537,0.698962,1.677651,0.341254,1.347010,0.533309,1.507587,0.145321,1.188014,0.351977,1.848972
230400,0.360768,0.805874,0.052612,0.015296,0.697046,1.674215,0.344978,1.348785,0.537761,1.507596,0.147891,1.189558,0.349764,1.846503
230720,0.313205,0.808655,0.053965,0.013668,0.694923,1.671846,0.349433,1.353157,0.539833,1.505455,0.150674,1.191095,0.347306,1.841528
231040,0.253667,0.811508,0.056981,0.011730,0.693401,1.668231,0.352791,1.358167,0.539618,1.502485,0.153841,1.193077,0.345458,1.838145
231360,0.212543,0.814658,0.057747,0.009999,0.692286,1.664727,0.355539,1.363108,0.537450,1.500397,0.156837,1.195398,0.343772,1.833972
231680,0.391548,0.817500,0.035178,0.011260,0.690651,1.662262,0.357812,1.364974,0.536635,1.497480,0.159770,1.197829,0.341578,1.828815
232000,0.563014,0.819531,0.021990,0.010146,0.689110,1.658619,0.360728,1.364469,0.538716,1.493671,0.162785,1.200230,0.339155,1.825468
232320,0.549229,0.821576,0.026845,0.012113,0.687219,1.655954,0.362544,1.361647,0.542286,1.492330,0.165943,1.202482,0.337009,1.820180
232640,0.440561,0.823058,0.033405,0.012113,0.686181,1.652275,0.363089,1.358258,0.545624,1.492018,0.169175,1.204551,0.335236,1.816847
232960,0.560627,0.824686,0.027291,0.012618,0.684517,1.649553,0.363415,1.355110,0.549757,1.492060,0.172542,1.206444,0.333596,1.812672
233280,0.629906,0.826451,0.018441,0.009600,0.683314,1.646541,0.364750,1.352345,0.552607,1.490409,0.175995,1.208100,0.331359,1.807979
233600,0.704235,0.828083,0.017040,0.009937,0.682110,1.643564,0.366187,1.349677,0.553135,1.487530,0.179412,1.209534,0.330039,1.805044
233920,0.640939,0.830002,0.016257,0.008649,0.683343,1.640824,0.368065,1.347308,0.551341,1.485115,0.182777,1.210791,0.329096,1.799748
234240,0.715940,0.831844,0.030592,0.018219,0.686136,1.639953,0.370770,1.346064,0.550240,1.481950,0.186110,1.211963,0.329503,1.793122
234560,0.633227,0.832789,0.037609,0.019833,0.688807,1.641660,0.373673,1.345086,0.551906,1.477668,0.189397,1.213134,0.329880,1.787941
234880,0.656850,0.833247,0.038480,0.021061,0.690597,1.644504,0.376616,1.344276,0.555162,1.474365,0.192536,1.214386,0.329771,1.784297
235200,0.589925,0.833590,0.050871,0.025016,0.692764,1.647119,0.379600,1.344482,0.559038,1.471923,0.195161,1.215891,0.328473,1.780439
235520,0.794641,0.834168,0.046772,0.031003,0.693943,1.650177,0.382594,1.344451,0.563000,1.470087,0.197572,1.217666,0.328989,1.776871
235840,0.956742,0.834436,0.046143,0.036837,0.696570,1.651486,0.385589,1.344559,0.567037,1.468717,0.200004,1.219426,0.331515,1.775352
236160,0.942465,0.834393,0.057921,0.045548,0.700804,1.650533,0.388615,1.345021,0.570308,1.468632,0.202507,1.221077,0.334787,1.776194
236480,0.982982,0.834477,0.072879,0.059781,0.703729,1.650038,0.391475,1.346085,0.573103,1.470206,0.205068,1.222636,0.337916,1.778152
236800,0.982408,0.834405,0.100703,0.082549,0.706596,1.651797,0.393901,1.347986,0.575683,1.472406,0.207836,1.224133,0.341313,1.780393
237120,0.973124,0.834319,0.097432,0.079104,0.708544,1.654539,0.396092,1.350183,0.578280,1.474272,0.210734,1.225615,0.344563,1.783100
237440,0.974624,0.834198,0.073890,0.060075,0.711672,1.655212,0.398577,1.351995,0.580930,1.476503,0.213554,1.227092,0.347095,1.785505
237760,0.997359,0.834134,0.094805,0.078871,0.714498,1.656797,0.401151,1.353729,0.583404,1.478797,0.216308,1.228589,0.350583,1.787883
238080,0.995510,0.834079,0.081675,0.067818,0.717164,1.658198,0.403678,1.355481,0.585970,1.480661,0.218986,1.230125,0.353627,1.790129
238400,0.998333,0.833785,0.095269,0.079302,0.720014,1.659431,0.406243,1.357208,0.589062,1.482447,0.221602,1.231694,0.356230,1.792875
238720,0.995155,0.833925,0.091260,0.075736,0.722294,1.662018,0.408781,1.359013,0.590792,1.485120,0.224147,1.233293,0.359991,1.794771
239040,0.969692,0.833600,0.075452,0.060990,0.725164,1.662953,0.411229,1.360880,0.593923,1.486948,0.226679,1.234922,0.361999,1.797567
239360,0.979448,0.833615,0.088745,0.072459,0.727963,1.664711,0.413797,1.362564,0.595873,1.489254,0.229257,1.236523,0.364600,1.799285
239680,0.981682,0.833374,0.089041,0.072845,0.729996,1.667477,0.416093,1.364649,0.598933,1.491358,0.231833,1.238135,0.366947,1.801783
240000,0.988981,0.833380,0.080466,0.066320,0.732497,1.669418,0.418577,1.366526,0.601254,1.493186,0.234403,1.239754,0.370585,1.804029
240320,0.983352,0.833232,0.077101,0.063174,0.735773,1.669652,0.421226,1.368173,0.604255,1.495051,0.237048,1.241385,0.372972,1.806274
240640,0.993690,0.833300,0.097542,0.080769,0.738593,1.671332,0.423762,1.369903,0.606439,1.497398,0.239646,1.242984,0.375826,1.807800
240960,0.991089,0.833038,0.097622,0.080598,0.740609,1.674551,0.426209,1.371850,0.609461,1.499010,0.242164,1.244655,0.378376,1.810155
241280,0.976578,0.832980,0.085166,0.069280,0.743180,1.676134,0.428642,1.373774,0.612078,1.501252,0.244714,1.246322,0.381094,1.812358
241600,0.987592,0.833030,0.087922,0.072332,0.746023,1.677166,0.431284,1.375425,0.614544,1.503230,0.247326,1.247960,0.384622,1.814440
241920,0.991506,0.832843,0.087881,0.072569,0.748923,1.677925,0.433913,1.377034,0.617506,1.504839,0.249922,1.249599,0.387286,1.816975
